file	spec	cluster_id	n_inputs	n_outputs	formula_nodes	formula_bytes	gr_level	has_liveness	has_weak_until	has_release	liveness_class	n_response	n_recurrence	n_eventual	n_until	has_nested_temporal	route	backend	exact	uses_oxidd	reason
tlsf-corpus/round_robin_arbiter_unreal2_pb_2_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_2_pe_.tlsf	0	2	2	80	253	-1	1	0	0	nested_unsupported	2	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_unreal2_pb_3_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_3_pe_.tlsf	0	3	3	141	449	-1	1	0	0	nested_unsupported	3	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_unreal2_pb_4_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_4_pe_.tlsf	0	4	4	212	683	-1	1	0	0	nested_unsupported	4	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_unreal2_pb_5_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_5_pe_.tlsf	0	5	5	296	959	-1	1	0	0	nested_unsupported	5	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_unreal2_pb_6_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_6_pe_.tlsf	0	6	6	390	1271	-1	1	0	0	nested_unsupported	6	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_unreal2_pb_7_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal2_pb_7_pe_.tlsf	0	7	7	494	1621	-1	1	0	0	nested_unsupported	7	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/rw_arbiter_pb_1_pe_.tlsf	tlsf-corpus/rw_arbiter_pb_1_pe_.tlsf	0	2	2	91	332	-1	1	1	0	nested_unsupported	2	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/rw_arbiter_pb_2_pe_.tlsf	tlsf-corpus/rw_arbiter_pb_2_pe_.tlsf	0	4	4	194	706	-1	1	1	0	nested_unsupported	4	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/rw_arbiter_pb_3_pe_.tlsf	tlsf-corpus/rw_arbiter_pb_3_pe_.tlsf	0	6	6	303	1105	-1	1	1	0	nested_unsupported	6	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/rw_arbiter_pb_4_pe_.tlsf	tlsf-corpus/rw_arbiter_pb_4_pe_.tlsf	0	8	8	416	1524	-1	1	1	0	nested_unsupported	8	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/rw_arbiter_pb_5_pe_.tlsf	tlsf-corpus/rw_arbiter_pb_5_pe_.tlsf	0	10	10	536	1968	-1	1	1	0	nested_unsupported	10	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_10_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_10_pe_.tlsf	0	4	4	242	1185	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_11_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_11_pe_.tlsf	0	4	4	263	1291	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_12_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_12_pe_.tlsf	0	4	4	282	1395	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_13_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_13_pe_.tlsf	0	4	4	303	1501	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_14_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_14_pe_.tlsf	0	4	4	322	1605	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_15_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_15_pe_.tlsf	0	4	4	341	1709	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_16_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_16_pe_.tlsf	0	4	5	406	2003	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_32_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_32_pe_.tlsf	0	5	6	955	4718	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_enc_pb_8_pe_.tlsf	tlsf-corpus/simple_arbiter_enc_pb_8_pe_.tlsf	0	3	4	169	832	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_10_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_10_pe_.tlsf	0	10	10	1676	5405	-1	1	0	0	response	10	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_12_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_12_pe_.tlsf	0	12	12	2489	8098	-1	1	0	0	response	12	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_15_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_15_pe_.tlsf	0	15	15	4001	13240	-1	1	0	0	response	15	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_2_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_2_pe_.tlsf	0	2	2	56	195	-1	1	0	0	response	2	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_4_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_4_pe_.tlsf	0	4	4	233	787	-1	1	0	0	response	4	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_6_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_6_pe_.tlsf	0	6	6	560	1837	-1	1	0	0	response	6	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/simple_arbiter_with_hints_pb_8_pe_.tlsf	tlsf-corpus/simple_arbiter_with_hints_pb_8_pe_.tlsf	0	8	8	1019	3339	-1	1	0	0	response	8	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
